date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:09	105059/105059	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:05%20GMT	https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084445/http_/www.dogster.com/dogs/437747.html	(from )
11:51:09	101/101	---M--	200	added ('OK')	text/plain	etag:%2258ef9afb-65%22	https://web.archive.org/robots.txt		(from )
11:51:10	7403/7403	---MCZ	200	added ('OK')	application/x-javascript	date:Thu,%2015%20Mar%202018%2021:44:46%20GMT	http://archive.org/includes/analytics.js?v=cf34f82	C:/My%20Web%20Sites/Dogster/archive.org/includes/analytics2a5b.js	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:11	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:51:09%20GMT	http://web.archive.org/web/20140208084445/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084445/http_/use.typekit.com/aap7vds.2.delayed	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:13	10654/10654	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:10%20GMT	http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210150055/http_/use.typekit.com/aap7vds.html	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:16	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:51:14%20GMT	http://web.archive.org/web/20140208084445/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084445/http_/i.kissmetrics.com/i.4.delayed	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:16	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:51:15%20GMT	http://web.archive.org/web/20140208092100/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208092100/http_/i.kissmetrics.com/i.js	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:21	10201/10201	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:16%20GMT	http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140209031305/http_/i.kissmetrics.com/i.html	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:22	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:51:20%20GMT	http://web.archive.org/web/20140208084445/http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084445/http_/apis.google.com/js/plusone.js	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:30	10012/10012	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:21%20GMT	http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084315/https_/apis.google.com/js/plusone.html	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:30	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:51:28%20GMT	http://web.archive.org/web/20140208084445/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084445/http_/platform.twitter.com/widgets.js	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:30	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:51:29%20GMT	http://web.archive.org/web/20140208084859/https://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084859/https_/platform.twitter.com/widgets.js	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:36	8687/8687	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:30%20GMT	http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208091838/http_/platform.twitter.com/widgets.html	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:36	232/232	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2018:51:34%20GMT	http://archiveteam.org/images/e/e6/Archiveteam.jpg	C:/My%20Web%20Sites/Dogster/archiveteam.org/images/e/e6/Archiveteam.c.delayed	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:37	337/337	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2004%20Apr%202018%2018:51:35%20GMT	https://www.archiveteam.org/e/e6/Archiveteam.jpg	C:/My%20Web%20Sites/Dogster/www.archiveteam.org/e/e6/Archiveteam.d.delayed	(from https://web.archive.org/web/20140208084445/http://www.dogster.com/dogs/437747)
11:51:37	35/35	---M--	200	added ('OK')	image/gif	etag:%225702ee2b-23%22	http://analytics.archive.org/0.gif	C:/My%20Web%20Sites/Dogster/analytics.archive.org/0.gif	(from http://archive.org/includes/analytics.js?v=cf34f82)
11:51:39	6500/6500	---M--	200	added ('OK')	text/css	etag:%22wzsdm-1522452177-6500-1017513663%22	http://web.archive.org/static/css/banner-styles.css?v=1522452177.0	C:/My%20Web%20Sites/Dogster/web.archive.org/static/css/banner-styles424b.css	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:39	5825/5825	---M--	200	added ('OK')	text/css	etag:%22wzsdm-1522452177-5825-715654559%22	http://web.archive.org/static/css/iconochive.css?v=1522452177.0	C:/My%20Web%20Sites/Dogster/web.archive.org/static/css/iconochive424b.css	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:40	1793/1793	---M--	200	added ('OK')	application/javascript	etag:%22wzsdm-1522452177-1793-545916128%22	http://web.archive.org/static/js/timestamp.js?v=1522452177.0	C:/My%20Web%20Sites/Dogster/web.archive.org/static/js/timestamp424b.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:40	4017/4017	---M--	200	added ('OK')	application/javascript	etag:%22wzsdm-1522452177-4017-581895390%22	http://web.archive.org/static/js/graph-calc.js?v=1522452177.0	C:/My%20Web%20Sites/Dogster/web.archive.org/static/js/graph-calc424b.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:43	10654/10654	---M--	200	added ('OK')	application/javascript	etag:%22wzsdm-1522452177-10654-905512523%22	http://web.archive.org/static/js/auto-complete.js?v=1522452177.0	C:/My%20Web%20Sites/Dogster/web.archive.org/static/js/auto-complete424b.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:43	7564/7564	---M--	200	added ('OK')	image/png	etag:%22wzsdm-1522452177-7564-1983580500%22	http://web.archive.org/static/images/toolbar/wayback-toolbar-logo.png	C:/My%20Web%20Sites/Dogster/web.archive.org/static/images/toolbar/wayback-toolbar-logo.png	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:44	20505/20505	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Apr%202018%2018:51:41%20GMT	http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/use.typekit.com/aap7vds.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:44	19942/19942	---M--	200	added ('OK')	application/javascript	etag:%22wzsdm-1522452177-19942-380568575%22	http://web.archive.org/static/js/toolbar.js?v=1522452177.0	C:/My%20Web%20Sites/Dogster/web.archive.org/static/js/toolbar424b.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:46	95786/95786	---M--	200	added ('OK')	application/javascript	etag:%22wzsdm-1522452177-95786-1167132267%22	http://web.archive.org/static/js/jquery-1.11.1.min.js	C:/My%20Web%20Sites/Dogster/web.archive.org/static/js/jquery-1.11.1.min.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:46	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2018:51:41%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.186e5d.delayed	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:50	10236/10236	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:45%20GMT	http://web.archive.org/web/20140108185254/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140108185254/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:58	10232/10232	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:55%20GMT	http://web.archive.org/web/20140315204056/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140315204056/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:59	11116/11116	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:57%20GMT	http://web.archive.org/web/20140131173454/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140131173454/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:51:59	292/292	---M--	200	added ('OK')	image/png	etag:%22wzsdm-1522452177-292-945555072%22	http://web.archive.org/static/images/toolbar/wm_tb_prv_on.png	C:/My%20Web%20Sites/Dogster/web.archive.org/static/images/toolbar/wm_tb_prv_on.png	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:01	11115/11115	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:51:58%20GMT	http://web.archive.org/web/20140212054809/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140212054809/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:01	294/294	---M--	200	added ('OK')	image/png	etag:%22wzsdm-1522452177-294-946734722%22	http://web.archive.org/static/images/toolbar/wm_tb_nxt_on.png	C:/My%20Web%20Sites/Dogster/web.archive.org/static/images/toolbar/wm_tb_nxt_on.png	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:04	10098/10098	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:00%20GMT	http://web.archive.org/web/20130204052025/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130204052025/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:06	13489/13489	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:03%20GMT	http://web.archive.org/web/20150214130239/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150214130239/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:06	913/913	---M--	200	added ('OK')	image/gif	etag:%22wzsdm-1522452177-913-438895683%22	http://web.archive.org/static/images/loading.gif	C:/My%20Web%20Sites/Dogster/web.archive.org/static/images/loading.gif	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:06	46634/46634	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:04%20GMT	http://web.archive.org/web/20140210150055*/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210150055_/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:07	29879/29879	---M--	200	added ('OK')	text/javascript	date:Wed,%2004%20Apr%202018%2018:52:05%20GMT	http://web.archive.org/web/20140210150055if_/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210150055if_/http_/use.typekit.com/aap7vds.js	(from http://web.archive.org/web/20140210150055/http://use.typekit.com/aap7vds.js)
11:52:07	39/39	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Apr%202018%2018:53:11%20GMT	http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:08	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2018:52:06%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.259fc3.delayed	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:28	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:52:26%20GMT	http://web.archive.org/web/20140109023855/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140109023855/http_/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:33	8579/8579	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:28%20GMT	http://web.archive.org/web/20140110043636/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140110043636/http_/i.kissmetrics.com/i.html	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:34	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:52:33%20GMT	http://web.archive.org/web/20140309033505/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140309033505/http_/i.kissmetrics.com/i.28.delayed	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:37	10200/10200	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:33%20GMT	http://web.archive.org/web/20140309031252/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140309031252/http_/i.kissmetrics.com/i.html	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:39	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:52:37%20GMT	http://web.archive.org/web/20140208011410/https://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208011410/https_/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:40	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:52:38%20GMT	http://web.archive.org/web/20140210042324/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210042324/http_/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:43	8580/8580	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:40%20GMT	http://web.archive.org/web/20140210024855/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140210024855/http_/i.kissmetrics.com/i.html	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:44	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:52:42%20GMT	http://web.archive.org/web/20130209024015/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130209024015/http_/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:47	10296/10296	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:43%20GMT	http://web.archive.org/web/20130208093341/https://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130208093341/https_/i.kissmetrics.com/i.html	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:50	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:52:48%20GMT	http://web.archive.org/web/20150209040031/https://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150209040031/https_/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:54	10217/10217	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:49%20GMT	http://web.archive.org/web/20150208173804/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150208173804/http_/i.kissmetrics.com/i.html	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:56	634/634	---M--	200	added ('OK')	application/x-javascript	date:Wed,%2004%20Apr%202018%2018:52:54%20GMT	http://web.archive.org/web/20140209031305if_/http://i.kissmetrics.com/i.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140209031305if_/http_/i.kissmetrics.com/i.js	(from http://web.archive.org/web/20140209031305/http://i.kissmetrics.com/i.js)
11:52:56	44158/44158	---MC-	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2018:52:54%20GMT	https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/apis.google.com/js/plusone.js	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:52:56	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2018:52:54%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.33fe4a.delayed	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:09	10026/10026	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:52:55%20GMT	http://web.archive.org/web/20140108084237/http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140108084237/http_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:15	10827/10827	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:10%20GMT	http://web.archive.org/web/20140308085106/http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140308085106/http_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:17	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:53:15%20GMT	http://web.archive.org/web/20140207084302/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140207084302/https_/apis.google.com/js/plusone.36.delayed	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:23	10317/10317	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:16%20GMT	http://web.archive.org/web/20140207084359/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140207084359/https_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:28	10015/10015	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:22%20GMT	http://web.archive.org/web/20140209084335/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140209084335/https_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:30	10904/10904	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:27%20GMT	http://web.archive.org/web/20130208083839/http://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130208083839/http_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:32	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:53:30%20GMT	http://web.archive.org/web/20150208084325/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150208084325/https_/apis.google.com/js/plusone.js	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:37	13285/13285	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:32%20GMT	http://web.archive.org/web/20150208084355/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150208084355/https_/apis.google.com/js/plusone.html	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:42	34956/34956	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2018:53:38%20GMT	http://web.archive.org/web/20140208084315if_/https://apis.google.com/js/plusone.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208084315if_/https_/apis.google.com/js/plusone.js	(from http://web.archive.org/web/20140208084315/https://apis.google.com/js/plusone.js)
11:53:46	125488/125488	---M--	200	added ('OK')	application/javascript	etag:%22a786499e7d174894a551f3f3e7075999%22	http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:53:46	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2018:53:39%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.3e6924.delayed	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:53:47	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:53:45%20GMT	http://web.archive.org/web/20140108091714/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140108091714/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:53:49	10811/10811	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:46%20GMT	http://web.archive.org/web/20140108090340/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140108090340/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:53:54	8688/8688	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:48%20GMT	http://web.archive.org/web/20140308091905/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140308091905/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:53:55	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:53:54%20GMT	http://web.archive.org/web/20140207091817/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140207091817/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:53:59	11069/11069	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:53:55%20GMT	http://web.archive.org/web/20140207085601/http://platform.twitter.com//widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140207085601/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:01	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:54:00%20GMT	http://web.archive.org/web/20140209092303/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140209092303/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:04	9748/9748	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:54:01%20GMT	http://web.archive.org/web/20140209090928/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140209090928/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:06	32/32	---M--	302	error ('FOUND')	text/plain	date:Wed,%2004%20Apr%202018%2018:54:04%20GMT	http://web.archive.org/web/20130208091622/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130208091622/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:09	10926/10926	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:54:05%20GMT	http://web.archive.org/web/20130208095105/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20130208095105/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:15	13299/13299	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:54:11%20GMT	http://web.archive.org/web/20150208092015/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20150208092015/http_/platform.twitter.com/widgets.html	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:17	7260/7260	---M--	200	added ('OK')	text/css	etag:%22wzsdm-1522452177-7260-369492983%22	http://web.archive.org/static/css/record.css	C:/My%20Web%20Sites/Dogster/web.archive.org/static/css/record.css	(from http://web.archive.org/static/css/banner-styles.css?v=1522452177.0)
11:54:22	97907/97907	---M--	200	added ('OK')	application/javascript	date:Wed,%2004%20Apr%202018%2018:54:14%20GMT	http://web.archive.org/web/20140208091838if_/http://platform.twitter.com/widgets.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20140208091838if_/http_/platform.twitter.com/widgets.js	(from http://web.archive.org/web/20140208091838/http://platform.twitter.com/widgets.js)
11:54:22	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2004%20Apr%202018%2018:54:16%20GMT	https://www.facebook.com/sharer/sharer.php?u=http://web.archive.org/web/20140108185254/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/www.facebook.com/sharer/sharer.4b863a.delayed	(from http://web.archive.org/web/20140108185254/http://use.typekit.com/aap7vds.js)
11:54:24	10224/10224	---MCZ	200	added ('OK')	text/html	date:Wed,%2004%20Apr%202018%2018:54:21%20GMT	http://web.archive.org/web/20131207181222/http://use.typekit.com/aap7vds.js	C:/My%20Web%20Sites/Dogster/web.archive.org/web/20131207181222/http_/use.typekit.com/aap7vds.html	(from http://web.archive.org/web/20140108185254/http://use.typekit.com/aap7vds.js)
